id,title,calle,motivo,tramo,desvio,observaciones,link,lastUpdated,inicio,fin,inicio_comment,fin_comment,geometry,description,icon,tipo
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1232","C/ Río Ebro","CALLE RIO EBRO","","","","Esta afección está provocada por las obras de pavimentación y renovación de servicios de estas vías, incluidas dentro del Fondo Estatal de Inversión Local &#40;FEIL&#41;.","",2015-09-24T00:00:00Z,2009-06-29T00:00:00Z,"","","Duración prevista de cinco meses","675126.423000601 4614368.40002025","<ul><li>Direcci&oacute;n: CALLE RIO EBRO</li><li>Tipo: Cortes de Tráfico</li><li>Inicio: 2009-06-29</li><li>Observaciones: Esta afección está provocada por las obras de pavimentación y renovación de servicios de estas vías, incluidas dentro del Fondo Estatal de Inversión Local &#40;FEIL&#41;.</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdetrafico.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/1"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1233","C/ Río Ebro","C/ Río Ebro","","","","Esta afecci&oacute;n est&aacute; provocada por las obras de pavimentaci&oacute;n y renovaci&oacute;n de servicios de estas v&iacute;as, incluidas dentro del Fondo Estatal de Inversi&oacute;n Local &#40;FEIL&#41;.","",2015-09-24T00:00:00Z,2009-06-29T00:00:00Z,"","","Duración prevista de cinco meses","","<ul><li>Direcci&oacute;n: C/ Río Ebro</li><li>Tipo: Afecciones Importantes</li><li>Inicio: 2009-06-29</li><li>Observaciones: Esta afecci&oacute;n est&aacute; provocada por las obras de pavimentaci&oacute;n y renovaci&oacute;n de servicios de estas v&iacute;as, incluidas dentro del Fondo Estatal de Inversi&oacute;n Local &#40;FEIL&#41;.</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/afeccionesimportantes.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/2"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1268","Paseo Sagasta, lado impares","PASEO SAGASTA","","Desde el Paseo de las Damas hasta la C/ Bolonia","","Desde las 8 hasta las 18 horas","",2015-09-24T00:00:00Z,2009-07-13T00:00:00Z,2009-07-13T00:00:00Z,"","","676171.293007067 4612905.67800728","<ul><li>Direcci&oacute;n: PASEO SAGASTA</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-07-13</li><li>Finalizaci&oacute;n: 2009-07-13</li><li>Tramo: Desde el Paseo de las Damas hasta la C/ Bolonia</li><li>Observaciones: Desde las 8 hasta las 18 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1269","C/ León XIII","CALLE LEON XIII","","Desde el Paseo de las Damas hasta el Paseo Sagasta","","Desde las 8 hasta las 18 horas","",2015-09-24T00:00:00Z,2009-07-13T00:00:00Z,2009-07-13T00:00:00Z,"","","676615.670081713 4612952.29005027","<ul><li>Direcci&oacute;n: CALLE LEON XIII</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-07-13</li><li>Finalizaci&oacute;n: 2009-07-13</li><li>Tramo: Desde el Paseo de las Damas hasta el Paseo Sagasta</li><li>Observaciones: Desde las 8 hasta las 18 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1270","C/ Jerónimo Borao","CALLE JERONIMO BORAO","","","","Desde las 10 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-07-13T00:00:00Z,2009-07-13T00:00:00Z,"","","675464.763039513 4613785.20007229","<ul><li>Direcci&oacute;n: CALLE JERONIMO BORAO</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-07-13</li><li>Finalizaci&oacute;n: 2009-07-13</li><li>Observaciones: Desde las 10 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1693","Avenida de Madrid","Avenida de Madrid","Fresado, asfaltado, reposición de arquetas y pintado","Entre la calle Rioja y Vía Hispanidad, sentido Los Enlaces","","Desde las 8,00 horas de la mañana","",2015-09-24T00:00:00Z,2009-10-30T00:00:00Z,2009-11-03T00:00:00Z,"","","","<ul><li>Direcci&oacute;n: Avenida de Madrid</li><li>Tipo: Cortes de Tráfico</li><li>Inicio: 2009-10-30</li><li>Finalizaci&oacute;n: 2009-11-03</li><li>Tramo: Entre la calle Rioja y Vía Hispanidad, sentido Los Enlaces</li><li>Motivo: Fresado, asfaltado, reposición de arquetas y pintado</li><li>Observaciones: Desde las 8,00 horas de la mañana</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdetrafico.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/1"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1694","Avenida de Madrid","Avenida de Madrid","Fresado, asfaltado, reposición de arquetas y pintado","Entre la calle Rioja y Vía Hispanidad, sentido Los Enlaces","","Desde las 8,00 horas de la mañana","",2015-09-24T00:00:00Z,2009-10-30T00:00:00Z,2009-11-03T00:00:00Z,"","","","<ul><li>Direcci&oacute;n: Avenida de Madrid</li><li>Tipo: Afecciones Importantes</li><li>Inicio: 2009-10-30</li><li>Finalizaci&oacute;n: 2009-11-03</li><li>Tramo: Entre la calle Rioja y Vía Hispanidad, sentido Los Enlaces</li><li>Motivo: Fresado, asfaltado, reposición de arquetas y pintado</li><li>Observaciones: Desde las 8,00 horas de la mañana</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/afeccionesimportantes.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/2"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1695","C/ Ramón Pignatelli","C/ Ramón Pignatelli","Trabajos relacionados con la instalación de contenedores soterrados","A la altura del parking de la Plaza de Toros","","Entre las 22,00 y las 03,00 horas","",2015-09-24T00:00:00Z,2009-10-29T00:00:00Z,2009-10-30T00:00:00Z,"","","","<ul><li>Direcci&oacute;n: C/ Ramón Pignatelli</li><li>Tipo: Cortes de Tráfico</li><li>Inicio: 2009-10-29</li><li>Finalizaci&oacute;n: 2009-10-30</li><li>Tramo: A la altura del parking de la Plaza de Toros</li><li>Motivo: Trabajos relacionados con la instalación de contenedores soterrados</li><li>Observaciones: Entre las 22,00 y las 03,00 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdetrafico.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/1"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1714","C/ Foratata","CALLE FORATATA","","","","Desde las 8 hasta las 18 horas","",2015-09-24T00:00:00Z,2009-11-05T00:00:00Z,2009-11-05T00:00:00Z,"","","674153.739923411 4610605.3799764","<ul><li>Direcci&oacute;n: CALLE FORATATA</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-05</li><li>Finalizaci&oacute;n: 2009-11-05</li><li>Observaciones: Desde las 8 hasta las 18 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1715","Plaza de las Nieves","PLAZA NUESTRA SEÑORA DE LAS NIEVES","","","","Desde las 8 hasta las 18 horas","",2015-09-24T00:00:00Z,2009-11-05T00:00:00Z,2009-11-05T00:00:00Z,"","","674095.740040482 4610605.68996712","<ul><li>Direcci&oacute;n: PLAZA NUESTRA SEÑORA DE LAS NIEVES</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-05</li><li>Finalizaci&oacute;n: 2009-11-05</li><li>Observaciones: Desde las 8 hasta las 18 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1716","Parque Primo de Rivera","PARQUE MIGUEL PRIMO DE RIVERA","","","","Desde las 8 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-11-05T00:00:00Z,2009-11-05T00:00:00Z,"","","675371.389988467 4611436.2400177","<ul><li>Direcci&oacute;n: PARQUE MIGUEL PRIMO DE RIVERA</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-05</li><li>Finalizaci&oacute;n: 2009-11-05</li><li>Observaciones: Desde las 8 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1717","Colegio Marianistas","Colegio Marianistas","","","","Desde las 8 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-11-05T00:00:00Z,2009-11-05T00:00:00Z,"","","","<ul><li>Direcci&oacute;n: Colegio Marianistas</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-05</li><li>Finalizaci&oacute;n: 2009-11-05</li><li>Observaciones: Desde las 8 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1755","C/ Florentino Ballesteros, lado impares","CALLE FLORENTINO BALLESTEROS","","Desde la C/ Compromiso de Caspe hasta la C/ Herrerín","","Desde las 10 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-11-19T00:00:00Z,2009-11-19T00:00:00Z,"","","677570.735027055 4612839.53002968","<ul><li>Direcci&oacute;n: CALLE FLORENTINO BALLESTEROS</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-19</li><li>Finalizaci&oacute;n: 2009-11-19</li><li>Tramo: Desde la C/ Compromiso de Caspe hasta la C/ Herrerín</li><li>Observaciones: Desde las 10 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1756","C/ Compromiso de Caspe, lado pares","AVENIDA COMPROMISO DE CASPE","","Desde la C/ Florentino Ballesteros hasta la C/ Herrerin y adyacentes","","Desde las 10 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-11-19T00:00:00Z,2009-11-19T00:00:00Z,"","","677312.635971772 4612908.41006532","<ul><li>Direcci&oacute;n: AVENIDA COMPROMISO DE CASPE</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-19</li><li>Finalizaci&oacute;n: 2009-11-19</li><li>Tramo: Desde la C/ Florentino Ballesteros hasta la C/ Herrerin y adyacentes</li><li>Observaciones: Desde las 10 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1757","C/ San Adrián de Sasabe","CALLE SAN ADRIAN DE SASABE","","Desde la C/ Ignacio Ara hasta la C/ Eugenia Bueso","","Desde las 8 hasta las 18 horas","",2015-09-24T00:00:00Z,2009-11-20T00:00:00Z,2009-11-20T00:00:00Z,"","","678442.410024157 4612490.13006951","<ul><li>Direcci&oacute;n: CALLE SAN ADRIAN DE SASABE</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-20</li><li>Finalizaci&oacute;n: 2009-11-20</li><li>Tramo: Desde la C/ Ignacio Ara hasta la C/ Eugenia Bueso</li><li>Observaciones: Desde las 8 hasta las 18 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1758","C/ Pilar Andrés","CALLE PILAR ANDRES","","","","Desde las 10 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-11-20T00:00:00Z,2009-11-20T00:00:00Z,"","","677074.139999428 4615253.8399417","<ul><li>Direcci&oacute;n: CALLE PILAR ANDRES</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-20</li><li>Finalizaci&oacute;n: 2009-11-20</li><li>Observaciones: Desde las 10 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/incidencia/via-publica/1759","C/ Valle de Pineta lado pares","CALLE VALLE DE PINETA","","Desde la C/ Valle de Broto hasta la C/ Nuez de Ebro y adyacentes","","Desde las 10 hasta las 12 horas","",2015-09-24T00:00:00Z,2009-11-20T00:00:00Z,2009-11-20T00:00:00Z,"","","677024.519970772 4615184.88004515","<ul><li>Direcci&oacute;n: CALLE VALLE DE PINETA</li><li>Tipo: Cortes de Agua</li><li>Inicio: 2009-11-20</li><li>Finalizaci&oacute;n: 2009-11-20</li><li>Tramo: Desde la C/ Valle de Broto hasta la C/ Nuez de Ebro y adyacentes</li><li>Observaciones: Desde las 10 hasta las 12 horas</li></ul>","//www.zaragoza.es/cont/paginas/img/incidencias/cortesdeagua.gif","http://www.zaragoza.es/apirecurso/servicio-publico/incidencia/via-publica/tipo/0"
